0.00;;;;;;;;;;
;42;13.353553;42.363723;89.94;DEFAULT_VEHTYPE;13.52;117.81;237214905#2_0;0.00;
;43;13.347720;42.367500;265.52;DEFAULT_VEHTYPE;13.97;39.54;-833955770#0_0;0.00;
;44;13.364013;42.367934;309.79;DEFAULT_VEHTYPE;12.87;288.24;-28104551#5_0;0.00;
;46;13.353929;42.367973;258.64;DEFAULT_VEHTYPE;13.07;50.72;-686128058#3_0;0.00;
;47;13.344322;42.367519;39.12;DEFAULT_VEHTYPE;14.16;60.14;574968590_0;0.00;
;49;13.352182;42.367306;306.24;DEFAULT_VEHTYPE;6.97;27.11;906475432#2_0;0.00;
;5;13.354932;42.368184;240.12;DEFAULT_VEHTYPE;22.88;32.56;80501914#1_0;0.00;
;50;13.353246;42.367832;78.64;DEFAULT_VEHTYPE;13.35;24.44;686128058#3_0;0.00;
;53;13.359574;42.364894;133.53;DEFAULT_VEHTYPE;13.26;171.83;-28404231#1_0;0.00;
;54;13.352816;42.364342;176.60;DEFAULT_VEHTYPE;12.45;4.20;237214905#2_0;0.00;
;55;13.345855;42.365613;0.76;DEFAULT_VEHTYPE;18.51;8.73;833955731_0;0.00;
;57;13.355419;42.367369;354.73;DEFAULT_VEHTYPE;7.65;9.75;906231989#5_0;0.00;
;58;13.359478;42.368339;308.16;DEFAULT_VEHTYPE;14.58;115.16;-823877522#1_0;0.00;
;6;13.355535;42.366630;355.38;DEFAULT_VEHTYPE;8.03;6.96;823877531#1_0;0.00;
;62;13.357048;42.367819;279.68;DEFAULT_VEHTYPE;12.74;4.22;:2456549896_0_0;0.00;
;63;13.353465;42.364060;314.09;DEFAULT_VEHTYPE;11.64;4.75;:2581423362_4_0;0.00;
;65;13.364762;42.365328;311.06;DEFAULT_VEHTYPE;8.30;25.19;-823877522#5_0;0.00;
;67;13.366670;42.366399;308.28;DEFAULT_VEHTYPE;4.03;10.86;-28104551#5_0;0.00;
;68;13.361043;42.369674;309.15;DEFAULT_VEHTYPE;1.48;6.58;-28104551#2_0;0.00;
;69;13.344478;42.365065;123.19;DEFAULT_VEHTYPE;0.00;5.10;575024436#0_0;0.00;
;8;13.358453;42.368881;124.56;DEFAULT_VEHTYPE;12.28;23.51;542078580_0;0.00;
;9;13.347666;42.367467;86.90;DEFAULT_VEHTYPE;13.77;172.26;833955770#0_0;0.00;
70.00;1;13.347787;42.364394;307.43;DEFAULT_VEHTYPE;28.35;18.10;80518211#3_0;0.00;
;10;13.346168;42.368053;151.62;DEFAULT_VEHTYPE;11.66;26.05;833955770#0_0;0.00;
;12;13.345833;42.368470;251.72;DEFAULT_VEHTYPE;6.28;16.29;:310036764_3_0;0.00;
;13;13.360767;42.369834;309.15;DEFAULT_VEHTYPE;11.49;35.43;-28104551#2_0;0.00;
;14;13.345780;42.367353;335.71;DEFAULT_VEHTYPE;14.07;86.00;-833955737#1_0;0.00;
;15;13.346028;42.368279;148.86;DEFAULT_VEHTYPE;6.99;2.52;:5315561887_2_0;0.00;
;16;13.355616;42.366136;358.00;DEFAULT_VEHTYPE;8.43;77.75;-28199972#0_0;0.00;
;17;13.354437;42.368027;78.64;DEFAULT_VEHTYPE;14.76;124.85;686128058#3_0;0.00;
;18;13.356945;42.368520;332.69;DEFAULT_VEHTYPE;6.83;4.38;823877520_0;0.00;
;2;13.351597;42.367583;80.93;DEFAULT_VEHTYPE;12.81;3.18;:3634906931_2_0;0.00;
;20;13.353173;42.367850;258.64;DEFAULT_VEHTYPE;12.38;114.47;-686128058#3_0;0.00;
;21;13.356815;42.368692;331.76;DEFAULT_VEHTYPE;11.04;26.26;823877520_0;0.00;
;22;13.361420;42.369456;309.05;DEFAULT_VEHTYPE;12.73;11.59;-28104551#3_0;0.00;
;23;13.356120;42.368288;63.14;DEFAULT_VEHTYPE;7.02;45.20;-592469822_0;0.00;
;24;13.355460;42.368433;238.53;DEFAULT_VEHTYPE;0.00;99.58;28404232_0;0.00;
;25;13.346998;42.367571;292.22;DEFAULT_VEHTYPE;13.75;100.25;-833955770#0_0;0.00;
;26;13.354386;42.368049;258.64;DEFAULT_VEHTYPE;13.10;12.09;-686128058#3_0;0.00;
;28;13.352732;42.367775;254.72;DEFAULT_VEHTYPE;3.56;0.66;:5807259780_2_0;0.00;
;29;13.359547;42.366658;307.30;DEFAULT_VEHTYPE;11.74;37.16;28404217#4_0;0.00;
;31;13.360391;42.366199;307.42;DEFAULT_VEHTYPE;10.47;32.97;28404217#3_0;0.00;
;32;13.346977;42.364841;307.74;DEFAULT_VEHTYPE;23.92;64.83;80518211#4_0;0.00;
;33;13.357679;42.367754;328.85;DEFAULT_VEHTYPE;10.03;16.36;:312005542_1_0;0.00;
;34;13.360912;42.367536;308.12;DEFAULT_VEHTYPE;12.55;5.38;-823877522#3_0;0.00;
;35;13.355338;42.368369;250.60;DEFAULT_VEHTYPE;20.99;12.24;:939109056_1_0;0.00;
;38;13.354470;42.367410;201.38;DEFAULT_VEHTYPE;9.53;11.71;906231989#2_0;0.00;
;39;13.345997;42.368538;241.68;DEFAULT_VEHTYPE;0.20;2.28;686128060_0;0.00;
;4;13.356489;42.368428;61.72;DEFAULT_VEHTYPE;5.59;4.31;:939109067_4_0;0.00;
;40;13.360878;42.365934;307.22;DEFAULT_VEHTYPE;6.24;1.36;28404217#2_0;0.00;
;41;13.358512;42.366007;338.11;DEFAULT_VEHTYPE;15.06;307.36;28404231#1_0;0.00;
;42;13.353715;42.363725;89.94;DEFAULT_VEHTYPE;13.39;131.20;237214905#2_0;0.00;
;43;13.347560;42.367492;269.96;DEFAULT_VEHTYPE;13.14;52.68;-833955770#0_0;0.00;
;44;13.363895;42.368004;309.79;DEFAULT_VEHTYPE;12.46;300.70;-28104551#5_0;0.00;
;46;13.353756;42.367945;258.64;DEFAULT_VEHTYPE;14.58;65.30;-686128058#3_0;0.00;
;47;13.344407;42.367630;28.36;DEFAULT_VEHTYPE;14.17;74.31;574968590_0;0.00;
;49;13.352113;42.367342;306.24;DEFAULT_VEHTYPE;6.94;34.05;906475432#2_0;0.00;
;5;13.354733;42.368111;247.31;DEFAULT_VEHTYPE;18.38;4.17;80501914#2_0;0.00;
;50;13.353404;42.367858;78.64;DEFAULT_VEHTYPE;13.26;37.70;686128058#3_0;0.00;
;53;13.359682;42.364821;133.53;DEFAULT_VEHTYPE;12.01;183.85;-28404231#1_0;0.00;
;54;13.352818;42.364214;182.55;DEFAULT_VEHTYPE;14.25;18.45;237214905#2_0;0.00;
;55;13.345871;42.365739;6.59;DEFAULT_VEHTYPE;14.01;4.03;-833955737#3_0;0.00;
;57;13.355398;42.367442;351.17;DEFAULT_VEHTYPE;8.34;4.46;:5326136264_0_0;0.00;
;58;13.359334;42.368420;308.16;DEFAULT_VEHTYPE;14.95;130.11;-823877522#1_0;0.00;
;6;13.355526;42.366703;355.38;DEFAULT_VEHTYPE;8.13;15.09;823877531#1_0;0.00;
;62;13.356887;42.367823;270.42;DEFAULT_VEHTYPE;13.30;3.63;-237779480#2_0;0.00;
;63;13.353364;42.364130;314.31;DEFAULT_VEHTYPE;11.34;6.68;-252020824#0_0;0.00;
;65;13.364671;42.365385;311.06;DEFAULT_VEHTYPE;9.83;35.02;-823877522#5_0;0.00;
;67;13.366613;42.366431;308.28;DEFAULT_VEHTYPE;5.91;16.77;-28104551#5_0;0.00;
;68;13.361006;42.369695;309.15;DEFAULT_VEHTYPE;3.83;10.41;-28104551#2_0;0.00;
;69;13.344501;42.365054;123.19;DEFAULT_VEHTYPE;2.31;7.41;575024436#0_0;0.00;
;70;13.346413;42.363797;352.94;DEFAULT_VEHTYPE;0.00;5.10;252654778#3_0;0.00;
;8;13.358556;42.368822;127.86;DEFAULT_VEHTYPE;11.06;10.30;542078579_0;0.00;
;9;13.347833;42.367479;85.52;DEFAULT_VEHTYPE;13.83;186.09;833955770#0_0;0.00;
71.00;1;13.347512;42.364546;307.74;DEFAULT_VEHTYPE;28.21;9.87;80518211#4_0;0.00;
;10;13.346250;42.367972;142.58;DEFAULT_VEHTYPE;11.33;37.38;833955770#0_0;0.00;
;12;13.345745;42.368436;242.59;DEFAULT_VEHTYPE;8.21;6.77;:5315561903_0_0;0.00;
;13;13.360672;42.369889;309.15;DEFAULT_VEHTYPE;9.95;45.37;-28104551#2_0;0.00;
;14;13.345698;42.367463;331.59;DEFAULT_VEHTYPE;13.89;99.89;-833955737#1_0;0.00;
;15;13.346066;42.368210;159.19;DEFAULT_VEHTYPE;8.32;6.75;833955770#0_0;0.00;
;16;13.355611;42.366205;357.82;DEFAULT_VEHTYPE;7.63;0.18;:5327455870_1_0;0.00;
;17;13.354607;42.368063;72.88;DEFAULT_VEHTYPE;14.93;6.29;80501905_0;0.00;
;18;13.356889;42.368593;331.76;DEFAULT_VEHTYPE;9.37;13.75;823877520_0;0.00;
;2;13.351745;42.367604;80.53;DEFAULT_VEHTYPE;12.38;5.49;833955769#3_0;0.00;
;20;13.353049;42.367829;258.64;DEFAULT_VEHTYPE;10.41;124.88;-686128058#3_0;0.00;
;21;13.356750;42.368771;328.17;DEFAULT_VEHTYPE;10.36;3.38;:939109062_1_0;0.00;
;22;13.361300;42.369525;309.05;DEFAULT_VEHTYPE;12.51;24.10;-28104551#3_0;0.00;
;23;13.356197;42.368317;63.84;DEFAULT_VEHTYPE;7.14;52.33;-592469822_0;0.00;
;24;13.355460;42.368433;238.53;DEFAULT_VEHTYPE;0.00;99.58;28404232_0;0.00;
;25;13.346850;42.367630;301.94;DEFAULT_VEHTYPE;13.87;114.12;-833955770#0_0;0.00;
;26;13.354223;42.368022;258.64;DEFAULT_VEHTYPE;13.77;25.85;-686128058#3_0;0.00;
;28;13.352727;42.367758;227.12;DEFAULT_VEHTYPE;2.26;1.48;:5807259780_9_0;0.00;
;29;13.359429;42.366722;307.30;DEFAULT_VEHTYPE;12.01;49.18;28404217#4_0;0.00;
;31;13.360280;42.366260;307.42;DEFAULT_VEHTYPE;11.35;44.32;28404217#3_0;0.00;
;32;13.346731;42.364952;301.29;DEFAULT_VEHTYPE;23.72;88.55;80518211#4_0;0.00;
;33;13.357594;42.367846;325.89;DEFAULT_VEHTYPE;12.36;9.35;:5885447130_0_0;0.00;
;34;13.360791;42.367604;308.17;DEFAULT_VEHTYPE;12.48;5.47;:6086437991_4_0;0.00;
;35;13.355101;42.368264;238.24;DEFAULT_VEHTYPE;22.78;16.09;80501914#1_0;0.00;
;38;13.354450;42.367335;188.91;DEFAULT_VEHTYPE;8.58;20.29;906231989#2_0;0.00;
;39;13.345980;42.368529;238.93;DEFAULT_VEHTYPE;1.82;1.71;:310036764_1_0;0.00;
;4;13.356503;42.368464;357.19;DEFAULT_VEHTYPE;6.59;10.90;:939109067_4_0;0.00;
;40;13.360800;42.365976;307.39;DEFAULT_VEHTYPE;7.99;5.60;:3634786095_3_0;0.00;
;41;13.358437;42.366139;338.11;DEFAULT_VEHTYPE;15.88;323.24;28404231#1_0;0.00;
;42;13.353872;42.363728;89.94;DEFAULT_VEHTYPE;12.94;4.64;:5327455849_0_0;0.00;
;43;13.347396;42.367495;277.06;DEFAULT_VEHTYPE;13.56;66.24;-833955770#0_0;0.00;
;44;13.363772;42.368077;309.79;DEFAULT_VEHTYPE;12.96;313.66;-28104551#5_0;0.00;
;46;13.353566;42.367914;258.64;DEFAULT_VEHTYPE;15.99;81.29;-686128058#3_0;0.00;
;47;13.344441;42.367754;5.24;DEFAULT_VEHTYPE;14.22;88.52;574968590_0;0.00;
;49;13.352047;42.367377;306.24;DEFAULT_VEHTYPE;6.65;40.70;906475432#2_0;0.00;
;5;13.354564;42.368074;263.71;DEFAULT_VEHTYPE;14.58;18.75;80501914#2_0;0.00;
;50;13.353566;42.367884;78.64;DEFAULT_VEHTYPE;13.66;51.36;686128058#3_0;0.00;
;53;13.359811;42.364752;122.71;DEFAULT_VEHTYPE;13.19;197.04;-28404231#1_0;0.00;
;54;13.352831;42.364078;174.02;DEFAULT_VEHTYPE;15.11;33.55;237214905#2_0;0.00;
;55;13.345887;42.365863;6.32;DEFAULT_VEHTYPE;13.80;17.83;-833955737#3_0;0.00;
;57;13.355394;42.367536;359.03;DEFAULT_VEHTYPE;10.44;1.90;:2308355188_1_0;0.00;
;58;13.359195;42.368497;308.23;DEFAULT_VEHTYPE;14.28;7.79;:5932697140_4_0;0.00;
;6;13.355515;42.366779;355.38;DEFAULT_VEHTYPE;8.43;23.52;823877531#1_0;0.00;
;62;13.356729;42.367811;266.93;DEFAULT_VEHTYPE;13.04;16.67;-237779480#2_0;0.00;
;63;13.353257;42.364205;314.31;DEFAULT_VEHTYPE;12.11;18.78;-252020824#0_0;0.00;
;65;13.364563;42.365450;309.96;DEFAULT_VEHTYPE;11.40;46.42;-823877522#5_0;0.00;
;67;13.366531;42.366477;308.28;DEFAULT_VEHTYPE;8.42;25.19;-28104551#5_0;0.00;
;68;13.360952;42.369727;309.15;DEFAULT_VEHTYPE;5.63;16.04;-28104551#2_0;0.00;
;69;13.344552;42.365031;123.19;DEFAULT_VEHTYPE;4.87;12.28;575024436#0_0;0.00;
;70;13.346410;42.363814;352.94;DEFAULT_VEHTYPE;1.96;7.06;252654778#3_0;0.00;
;71;13.356888;42.368549;69.60;DEFAULT_VEHTYPE;0.00;5.10;-80501909_0;0.00;
;8;13.358661;42.368763;128.81;DEFAULT_VEHTYPE;10.88;8.13;:710465668_4_0;0.00;
;9;13.347994;42.367491;85.52;DEFAULT_VEHTYPE;13.28;199.36;833955770#0_0;0.00;
72.00;1;13.347229;42.364702;307.74;DEFAULT_VEHTYPE;29.12;38.99;80518211#4_0;0.00;
;10;13.346348;42.367892;137.12;DEFAULT_VEHTYPE;11.98;49.36;833955770#0_0;0.00;
;12;13.345637;42.368393;242.63;DEFAULT_VEHTYPE;10.09;6.36;92426124_0;0.00;
;13;13.360610;42.369925;309.15;DEFAULT_VEHTYPE;6.47;51.85;-28104551#2_0;0.00;
;14;13.345609;42.367580;331.59;DEFAULT_VEHTYPE;14.97;114.86;-833955737#1_0;0.00;
;15;13.346119;42.368120;155.60;DEFAULT_VEHTYPE;10.91;17.66;833955770#0_0;0.00;
;16;13.355598;42.366271;353.25;DEFAULT_VEHTYPE;7.45;6.67;823877531#0_0;0.00;
;17;13.354800;42.368022;124.33;DEFAULT_VEHTYPE;17.04;3.03;906231991_0;0.00;
;18;13.356821;42.368684;331.76;DEFAULT_VEHTYPE;11.49;25.24;823877520_0;0.00;
;2;13.351893;42.367624;80.56;DEFAULT_VEHTYPE;12.36;10.03;:5973280681_5_0;0.00;
;20;13.352979;42.367818;258.64;DEFAULT_VEHTYPE;5.91;130.78;-686128058#3_0;0.00;
;21;13.356698;42.368807;313.07;DEFAULT_VEHTYPE;5.86;0.85;823877519_0;0.00;
;22;13.361186;42.369591;309.06;DEFAULT_VEHTYPE;11.95;1.14;:939109071_4_0;0.00;
;23;13.356280;42.368349;63.84;DEFAULT_VEHTYPE;7.73;60.06;-592469822_0;0.00;
;24;13.355460;42.368433;238.53;DEFAULT_VEHTYPE;0.00;99.58;28404232_0;0.00;
;25;13.346718;42.367696;306.16;DEFAULT_VEHTYPE;13.08;127.21;-833955770#0_0;0.00;
;26;13.354071;42.367997;258.64;DEFAULT_VEHTYPE;12.85;38.70;-686128058#3_0;0.00;
;28;13.352759;42.367753;137.10;DEFAULT_VEHTYPE;2.84;1.09;686128058#1_0;0.00;
;29;13.359318;42.366782;307.30;DEFAULT_VEHTYPE;11.39;60.57;28404217#4_0;0.00;
;31;13.360171;42.366319;307.42;DEFAULT_VEHTYPE;11.14;55.45;28404217#3_0;0.00;
;32;13.346476;42.365060;300.04;DEFAULT_VEHTYPE;24.19;6.34;:5279479964_0_0;0.00;
;33;13.357512;42.367932;326.36;DEFAULT_VEHTYPE;11.73;6.06;823877524_0;0.00;
;34;13.360669;42.367672;308.17;DEFAULT_VEHTYPE;12.56;1.70;:6086438000_4_0;0.00;
;35;13.354888;42.368166;241.39;DEFAULT_VEHTYPE;20.65;36.74;80501914#1_0;0.00;
;38;13.354454;42.367249;174.03;DEFAULT_VEHTYPE;9.58;29.87;906231989#2_0;0.00;
;39;13.345945;42.368506;230.64;DEFAULT_VEHTYPE;3.81;0.86;:310036764_6_0;0.00;
;4;13.356437;42.368467;273.07;DEFAULT_VEHTYPE;5.53;16.42;:939109067_4_0;0.00;
;40;13.360701;42.366030;307.40;DEFAULT_VEHTYPE;10.05;1.24;28404217#3_0;0.00;
;41;13.358367;42.366267;339.66;DEFAULT_VEHTYPE;15.40;1.43;28404231#2_0;0.00;
;42;13.354031;42.363730;89.92;DEFAULT_VEHTYPE;13.07;8.30;237214905#3_0;0.00;
;43;13.347241;42.367513;282.40;DEFAULT_VEHTYPE;12.93;79.18;-833955770#0_0;0.00;
;44;13.363646;42.368152;309.79;DEFAULT_VEHTYPE;13.33;326.99;-28104551#5_0;0.00;
;46;13.353383;42.367884;258.64;DEFAULT_VEHTYPE;15.43;96.72;-686128058#3_0;0.00;
;47;13.344433;42.367884;355.43;DEFAULT_VEHTYPE;14.47;102.99;574968590_0;0.00;
;49;13.351978;42.367412;306.24;DEFAULT_VEHTYPE;6.91;47.60;906475432#2_0;0.00;
;5;13.354388;42.368049;258.64;DEFAULT_VEHTYPE;14.93;11.92;-686128058#3_0;0.00;
;50;13.353732;42.367912;78.64;DEFAULT_VEHTYPE;14.03;65.39;686128058#3_0;0.00;
;53;13.359948;42.364690;122.71;DEFAULT_VEHTYPE;13.23;210.27;-28404231#1_0;0.00;
;54;13.352894;42.363956;155.07;DEFAULT_VEHTYPE;14.58;48.13;237214905#2_0;0.00;
;55;13.345901;42.365991;5.86;DEFAULT_VEHTYPE;14.37;12.85;:2586973303_3_0;0.00;
;57;13.355400;42.367653;4.35;DEFAULT_VEHTYPE;12.99;1.50;691972044#1_0;0.00;
;58;13.359056;42.368576;308.36;DEFAULT_VEHTYPE;14.40;12.78;-823877522#0_0;0.00;
;6;13.355506;42.366848;355.38;DEFAULT_VEHTYPE;7.76;31.28;823877531#1_0;0.00;
;62;13.356571;42.367808;269.64;DEFAULT_VEHTYPE;13.07;29.74;-237779480#2_0;0.00;
;63;13.353148;42.364281;314.31;DEFAULT_VEHTYPE;12.32;31.10;-252020824#0_0;0.00;
;64;13.347559;42.364520;307.74;DEFAULT_VEHTYPE;0.00;5.10;80518211#4_0;0.00;
;65;13.364461;42.365511;309.96;DEFAULT_VEHTYPE;10.86;57.27;-823877522#5_0;0.00;
;67;13.366434;42.366532;308.28;DEFAULT_VEHTYPE;10.02;35.21;-28104551#5_0;0.00;
;68;13.360877;42.369770;309.15;DEFAULT_VEHTYPE;7.82;23.86;-28104551#2_0;0.00;
;69;13.344625;42.364997;123.19;DEFAULT_VEHTYPE;7.13;19.41;575024436#0_0;0.00;
;70;13.346404;42.363845;352.94;DEFAULT_VEHTYPE;3.43;10.49;252654778#3_0;0.00;
;71;13.356909;42.368556;69.60;DEFAULT_VEHTYPE;1.93;7.03;-80501909_0;0.00;
;72;13.354895;42.363826;147.87;DEFAULT_VEHTYPE;0.00;5.10;237215339#4_0;0.00;
;8;13.358766;42.368703;128.37;DEFAULT_VEHTYPE;10.85;9.14;823877522#0_0;0.00;
;9;13.348161;42.367503;85.52;DEFAULT_VEHTYPE;13.85;213.21;833955770#0_0;0.00;
73.00;1;13.346950;42.364856;307.74;DEFAULT_VEHTYPE;28.57;67.56;80518211#4_0;0.00;
;10;13.346448;42.367820;135.23;DEFAULT_VEHTYPE;11.50;60.86;833955770#0_0;0.00;
;12;13.345511;42.368342;242.63;DEFAULT_VEHTYPE;11.82;18.18;92426124_0;0.00;
;13;13.360533;42.369936;276.32;DEFAULT_VEHTYPE;6.62;3.81;:5319232489_12_0;0.00;
;14;13.345513;42.367683;323.66;DEFAULT_VEHTYPE;13.90;128.76;-833955737#1_0;0.00;
;15;13.346196;42.368024;146.90;DEFAULT_VEHTYPE;12.44;30.10;833955770#0_0;0.00;
;16;13.355585;42.366341;353.25;DEFAULT_VEHTYPE;7.83;14.49;823877531#0_0;0.00;
;17;13.354884;42.367888;170.05;DEFAULT_VEHTYPE;16.76;19.79;906231991_0;0.00;
;18;13.356779;42.368738;331.76;DEFAULT_VEHTYPE;6.99;32.23;823877520_0;0.00;
;2;13.352038;42.367644;80.58;DEFAULT_VEHTYPE;12.15;12.05;833955769#4_0;0.00;
;20;13.352893;42.367804;258.74;DEFAULT_VEHTYPE;7.29;4.68;:2615968732_1_0;0.00;
;21;13.356614;42.368841;298.76;DEFAULT_VEHTYPE;7.86;4.96;:312005545_3_0;0.00;
;22;13.361065;42.369661;309.14;DEFAULT_VEHTYPE;12.62;4.26;-28104551#2_0;0.00;
;23;13.356358;42.368378;65.06;DEFAULT_VEHTYPE;7.19;67.25;-592469822_0;0.00;
;24;13.355460;42.368433;238.53;DEFAULT_VEHTYPE;0.00;99.58;28404232_0;0.00;
;25;13.346586;42.367770;309.25;DEFAULT_VEHTYPE;13.69;140.90;-833955770#0_0;0.00;
;26;13.353919;42.367972;258.64;DEFAULT_VEHTYPE;12.85;51.55;-686128058#3_0;0.00;
;28;13.352817;42.367762;79.02;DEFAULT_VEHTYPE;4.90;0.58;:2452641720_6_0;0.00;
;29;13.359201;42.366846;307.30;DEFAULT_VEHTYPE;11.95;72.52;28404217#4_0;0.00;
;31;13.360099;42.366358;307.42;DEFAULT_VEHTYPE;7.33;62.78;28404217#3_0;0.00;
;32;13.346225;42.365154;296.87;DEFAULT_VEHTYPE;23.16;15.33;:2586973267_0_0;0.00;
;33;13.357427;42.368023;326.36;DEFAULT_VEHTYPE;12.33;18.39;823877524_0;0.00;
;34;13.360551;42.367738;308.15;DEFAULT_VEHTYPE;12.17;4.46;-823877522#1_0;0.00;
;35;13.354675;42.368093;248.98;DEFAULT_VEHTYPE;19.37;9.34;80501914#2_0;0.00;
;38;13.354485;42.367166;160.94;DEFAULT_VEHTYPE;9.63;39.50;906231989#2_0;0.00;
;39;13.345920;42.368462;203.42;DEFAULT_VEHTYPE;5.38;6.23;:310036764_6_0;0.00;
;4;13.356370;42.368466;269.55;DEFAULT_VEHTYPE;5.52;3.76;80501914#0_0;0.00;
;40;13.360582;42.366095;307.42;DEFAULT_VEHTYPE;12.21;13.44;28404217#3_0;0.00;
;41;13.358303;42.366401;341.64;DEFAULT_VEHTYPE;15.75;17.18;28404231#2_0;0.00;
;42;13.354189;42.363733;89.34;DEFAULT_VEHTYPE;13.04;7.39;:5327455852_0_0;0.00;
;43;13.347082;42.367547;290.40;DEFAULT_VEHTYPE;13.69;92.87;-833955770#0_0;0.00;
;44;13.363526;42.368223;309.79;DEFAULT_VEHTYPE;12.62;339.61;-28104551#5_0;0.00;
;46;13.353224;42.367858;258.64;DEFAULT_VEHTYPE;13.41;110.14;-686128058#3_0;0.00;
;47;13.344520;42.367987;49.62;DEFAULT_VEHTYPE;14.40;117.40;574968590_0;0.00;
;49;13.351905;42.367451;306.24;DEFAULT_VEHTYPE;7.39;54.99;906475432#2_0;0.00;
;5;13.354218;42.368021;258.64;DEFAULT_VEHTYPE;14.36;26.29;-686128058#3_0;0.00;
;50;13.353896;42.367939;78.64;DEFAULT_VEHTYPE;13.84;79.23;686128058#3_0;0.00;
;53;13.360075;42.364632;122.71;DEFAULT_VEHTYPE;12.27;222.54;-28404231#1_0;0.00;
;54;13.352969;42.363841;155.07;DEFAULT_VEHTYPE;14.23;62.36;237214905#2_0;0.00;
;55;13.345913;42.366109;5.44;DEFAULT_VEHTYPE;13.12;11.47;-833955737#2_0;0.00;
;57;13.355431;42.367784;14.05;DEFAULT_VEHTYPE;14.82;16.32;691972044#1_0;0.00;
;58;13.358918;42.368653;308.36;DEFAULT_VEHTYPE;14.22;27.00;-823877522#0_0;0.00;
;6;13.355496;42.366918;355.38;DEFAULT_VEHTYPE;7.81;39.08;823877531#1_0;0.00;
;62;13.356415;42.367831;287.53;DEFAULT_VEHTYPE;13.15;6.39;:2456549902_0_0;0.00;
;63;13.353046;42.364352;314.31;DEFAULT_VEHTYPE;11.54;42.65;-252020824#0_0;0.00;
;64;13.347545;42.364527;307.74;DEFAULT_VEHTYPE;1.38;6.48;80518211#4_0;0.00;
;65;13.364360;42.365571;309.96;DEFAULT_VEHTYPE;10.59;67.87;-823877522#5_0;0.00;
;67;13.366314;42.366599;308.28;DEFAULT_VEHTYPE;12.41;47.62;-28104551#5_0;0.00;
;68;13.360781;42.369826;309.15;DEFAULT_VEHTYPE;10.10;33.96;-28104551#2_0;0.00;
;69;13.344723;42.364951;123.19;DEFAULT_VEHTYPE;9.50;28.91;575024436#0_0;0.00;
;70;13.346395;42.363898;354.44;DEFAULT_VEHTYPE;5.95;16.44;252654778#3_0;0.00;
;71;13.356958;42.368570;69.60;DEFAULT_VEHTYPE;4.33;11.37;-80501909_0;0.00;
;72;13.354914;42.363812;140.87;DEFAULT_VEHTYPE;2.18;7.28;237215339#4_0;0.00;
;73;13.355575;42.366156;178.00;DEFAULT_VEHTYPE;0.00;5.10;28199972#0_0;0.00;
;8;13.358872;42.368643;128.37;DEFAULT_VEHTYPE;11.00;20.14;823877522#0_0;0.00;
;9;13.348334;42.367514;86.25;DEFAULT_VEHTYPE;14.35;1.66;833955770#1_0;0.00;
74.00;1;13.346654;42.364985;301.29;DEFAULT_VEHTYPE;28.35;95.92;80518211#4_0;0.00;
;10;13.346554;42.367752;130.90;DEFAULT_VEHTYPE;11.53;72.39;833955770#0_0;0.00;
;12;13.345384;42.368291;242.63;DEFAULT_VEHTYPE;11.87;30.05;92426124_0;0.00;
;13;13.360459;42.369912;245.38;DEFAULT_VEHTYPE;6.70;10.51;:5319232489_12_0;0.00;
;14;13.345396;42.367786;318.53;DEFAULT_VEHTYPE;15.00;143.77;-833955737#1_0;0.00;
;15;13.346297;42.367932;139.84;DEFAULT_VEHTYPE;13.15;43.25;833955770#0_0;0.00;
;16;13.355571;42.366416;353.25;DEFAULT_VEHTYPE;8.36;22.85;823877531#0_0;0.00;
;17;13.354874;42.367778;189.56;DEFAULT_VEHTYPE;12.26;32.05;906231991_0;0.00;
;18;13.356716;42.368795;315.94;DEFAULT_VEHTYPE;8.28;7.27;:939109062_1_0;0.00;
;2;13.352179;42.367664;80.22;DEFAULT_VEHTYPE;11.85;5.87;683327934_0;0.00;
;20;13.352782;42.367786;259.02;DEFAULT_VEHTYPE;9.35;1.69;-686128058#1_0;0.00;
;21;13.356497;42.368862;277.95;DEFAULT_VEHTYPE;9.98;0.63;28404232_0;0.00;
;22;13.360940;42.369733;309.15;DEFAULT_VEHTYPE;13.02;17.28;-28104551#2_0;0.00;
;23;13.356431;42.368404;65.06;DEFAULT_VEHTYPE;6.68;73.93;-592469822_0;0.00;
;24;13.355460;42.368433;238.53;DEFAULT_VEHTYPE;0.00;99.58;28404232_0;0.00;
;25;13.346457;42.367853;313.29;DEFAULT_VEHTYPE;14.09;154.99;-833955770#0_0;0.00;
;26;13.353758;42.367946;258.64;DEFAULT_VEHTYPE;13.52;65.07;-686128058#3_0;0.00;
;28;13.352902;42.367776;78.92;DEFAULT_VEHTYPE;7.19;1.44;:2615968732_2_0;0.00;
;29;13.359083;42.366910;307.30;DEFAULT_VEHTYPE;12.00;84.52;28404217#4_0;0.00;
;31;13.360064;42.366377;307.42;DEFAULT_VEHTYPE;3.54;66.33;28404217#3_0;0.00;
;32;13.346015;42.365292;318.04;DEFAULT_VEHTYPE;23.46;9.25;252654758_0;0.00;
;33;13.357346;42.368109;326.36;DEFAULT_VEHTYPE;11.61;30.00;823877524_0;0.00;
;34;13.360423;42.367809;308.16;DEFAULT_VEHTYPE;13.17;17.63;-823877522#1_0;0.00;
;35;13.354492;42.368066;261.44;DEFAULT_VEHTYPE;15.57;3.16;-686128058#3_0;0.00;
